Product_id,Product_name, Daily_Dose, Water, Protein, Fat, SFA, Cholesterol, PUFA, Starch, Carbohydrates, Dietary_Fiber, Organic_Acids, Ash, Sodium, Potassium, Calcium, Magnesium, Phosphorus, Iron, Retinol, Carotene, Retinol_Equivalent, Tocopherol_Equivalent, Thiamine, Riboflavin, Niacin, Niacin_Equivalent, Ascorbic_Acid, Energy_Value, Serving, Categories, Subcategories, Subcategories2, Subcategories3, Subcategories4
362,Котлеты отбивные свиные,,30.2,17.5,40.3,14.6,97,0.2,8.2,8.8,0.9,0.1,2.2,572,183,25,27,183,2.4,10,0,10,0.7,0.83,0.15,2.9,7,0,470,100,Мясо и мясные продукты,Кулинарные изделия,Свинина,,
363,Котлеты отбивные из баранины,,36.5,20.6,30.6,17.2,11.9,0.2,8.9,9.1,0.9,0,2.3,650,241,25,35,196,3.6,10,0,10,0.9,0.14,0.15,5.8,10,0,394,100,Мясо и мясные продукты,Кулинарные изделия,Баранина,,
364,Котлеты рубленые свиные,,38.8,13.6,45.7,16.6,87,0,0,0,0,0,1.9,517,117,14,20,121,1.6,0,0,0,0.5,0.58,0.13,2.8,5.8,0,466,100,Мясо и мясные продукты,Кулинарные изделия,Свинина,,
365,Котлеты рубленые из баранины,,54.5,13.6,14.8,7.6,51,0.3,12.6,12.9,1.4,0.1,2.7,844,210,22,23,122,2.3,0,0,0,0.7,0.08,0.09,2.3,5,0,240,100,Мясо и мясные продукты,Кулинарные изделия,Баранина,,
366,Котлеты рубленые говяжьи,,57.6,14.2,11.4,6.4,44,0.4,12.6,13,1.3,0.1,2.4,715,198,21,26,129,1.5,0,10,2,0.8,0.08,0.12,3.3,6.1,0,213,100,Мясо и мясные продукты,Кулинарные изделия,Говядина,,
367,Котлеты рубленые из мяса бройлеров,,50.4,15.2,13.6,3.5,34,1.3,12.2,13.5,1.2,0.1,6,2372,236,44,26,96,2.2,20,40,27,1.8,0.08,0.14,4.3,8.4,0.2,238,100,Мясо и мясные продукты,Кулинарные изделия,Из мяса бройлеров (цыплят),,
368,Котлеты свекольные,,57.7,4.1,8.1,1.9,0,11.3,12.8,24.1,3.7,0.4,1.9,328,375,55,57,71,2.1,0,20,3,2.3,0.05,0.05,0.5,1.1,0,187,100,"Овощи, грибы и продукты их переработки",Овощи,Корнеплоды,,
369,Кофе жареный в зернах,,4.7,13.9,14.4,5.7,0,2.8,,29.5,22.2,9.2,6.2,40,2010,147,200,198,5.3,0,0,0,2.7,0.07,0.2,17,19.7,0,331,100,Напитки,"Безалкогольные (менее 1,5% спирта)",Кофе,,
370,Кофе на молоке,,86.6,0.7,1,0.4,2,11.2,0,11.2,0,0.3,0.2,0,51,17,0,25,0,0,0,0,0,0.01,0.04,0.5,0.8,0.2,58,100,Напитки,"Безалкогольные (менее 1,5% спирта)",Кофе,,
371,Кофе на сгущенном молоке,,87,0.7,0.9,0.4,2,10.9,0,10.9,0,0.3,0.2,0,49,18,0,24,0,0,0,0,0,0.01,0.04,0.5,0.8,0.1,55,100,Напитки,"Безалкогольные (менее 1,5% спирта)",Кофе,,
372,Кофе черный (без сахара) ,,98.7,0.2,0.5,0.2,0,0.1,0.1,0.2,0,0.3,0.1,0,38,5,0,7,0,0,0,0,0,0,0,0.6,0.6,0,7,100,Напитки,"Безалкогольные (менее 1,5% спирта)",Кофе,,
373,Краб камчатский (мясо),,78.9,18.2,1,0.2,70,0,0,0,0,0,1.9,250,310,100,50,260,0.7,30,0,30,1.5,0.05,0.08,2.5,5.9,1,82,100,Рыба. Нерыбные объекты промысла и продукты из них,Ракообразные,,,
374,Крабы натуральные. Консервы,,78.2,18.7,1.1,0.2,72,0,0,0,0,0,2,300,300,120,45,180,0.8,10,0,10,1.3,0.02,0.04,2.8,6.3,0,85,100,Рыба. Нерыбные объекты промысла и продукты из них,Ракообразные,,,
375,Краснокочанная капуста,,91,0.8,0.2,0,0,4.6,0.5,5.1,1.9,0.2,0.8,4,302,53,16,32,0.6,0,100,17,0.1,0.05,0.05,0.4,0.5,60,26,100,"Овощи, грибы и продукты их переработки",Овощи,Капуста,,
376,Крахмал картофельный,,20,0.1,0,0,0,0.9,77.3,78.2,1.4,0,0.3,6,15,40,0,77,0,0,0,0,0,0,0,0,0,0,313,100,Кондитерские изделия,Кондитерское сырье,,,
377,Крахмал кукурузный,,13,1,0.6,0.1,0,0,83.5,83.5,1.7,0,0.2,30,190,17,,20,,0,0,0,0,0,0,0,0,0,343,100,Зерно и продукты его переработки,Кукуруза (в среднем),,,
378,Креветка антарктическая (мясо) варено-мороженая,,75.3,20.5,1.6,0.3,210,0,0,0.3,0,0,2.3,540,220,70,50,225,1.8,10,0,10,0.6,0.03,0.04,1.7,5.1,0,98,100,Рыба. Нерыбные объекты промысла и продукты из них,Ракообразные,,,
379,Креветка антарктическая натуральная. Консервы,,78.7,17.7,1.1,0.2,170,0,0,0.3,0,0,2.2,520,200,80,60,200,1.8,10,0,10,0.6,0.01,0.02,1.7,4.7,0,82,100,Рыба. Нерыбные объекты промысла и продукты из них,Ракообразные,,,
380,Креветка дальневосточная (мясо),,78.2,18.3,1.2,0.2,160,0,0,0.8,0,0,1.5,150,260,100,60,220,2.2,15,10,16,2.3,0.06,0.07,2,5,1.4,87,100,Рыба. Нерыбные объекты промысла и продукты из них,Ракообразные,,,
381,Крекеры с отрубями,,8,9.2,14.1,1.8,0,1,62.2,63.2,4,0,1.5,430,151,26,25,107,1.4,0,0,0,6.5,0.14,0.04,1.3,2.9,0,416,100,Зерно и продукты его переработки,Хлебобулочные комбинированные изделия,На основе пшеницы,,
382,"Крем творожный с ванилином 5,0 % жирности",,63.4,11,5,2.9,15,19.2,0,19.2,0,0.5,0.9,31,84,124,17,165,0.3,30,20,33,0.1,0.03,0.3,0.4,2.2,0.5,167,100,Молоко и молочные продукты,"Жирность 3,1 - 10,0 %",Творожные изделия,,
383,Кремово-сбивными,,14,2.7,25.8,11.9,3,48.5,6.2,54.7,2.1,0.4,0.3,23,133,35,39,69,2.1,2,0,2,2.1,0.01,0.05,0.2,0.8,0,463,100,Кондитерские изделия,Конфеты,Конфеты глазированные шоколадом с корпусами:,,
384,Кролик жареный,,50.8,31.5,12.7,5.4,31,0.1,0,0.1,0,0,4.9,1298,414,40,29,215,4.2,0,0,0,1.5,0.11,0.17,6.4,12.9,6,241,100,Мясо и мясные продукты,Кулинарные изделия,Из мяса кролика,,
385,Кролик отварной,,62.1,25.5,10.4,4.7,38,0,0,0,0,0,2,196,238,44,25,184,3.5,10,0,10,0.5,0.1,0.15,4.8,11.3,0,194,100,Мясо и мясные продукты,Кулинарные изделия,Из мяса кролика,,
386,Крупа «Артек»,,14,11,1.2,0.2,0,1.8,66.2,68.5,4.6,0,0.7,17,230,40,60,276,4.7,0,0,0,1.7,0.3,0.1,1.4,2.7,0,329,100,Зерно и продукты его переработки,Пшеница,Изделия из зерна мягкой пшеницы,Крупа,
387,Крупа «Полтавская»,,14,11.5,1.3,0.2,0,2,66.5,67.9,4.4,0,0.9,17,230,40,60,261,4.4,0,0,0,1.8,0.3,0.1,1.4,2.9,0,329,100,Зерно и продукты его переработки,Пшеница,Изделия из зерна мягкой пшеницы,Крупа,
388,Крупа гречневая продел,,14,9.5,2.3,0.4,0,1.1,59,60.4,12.5,0,1.3,3,320,20,150,253,4.9,0,0,0,0.6,0.42,0.17,3.8,6,0,300,100,Зерно и продукты его переработки,Гречиха,,,
389,Крупа гречневая ядрица,,14,12.6,3.3,0.6,0,1.4,55.4,57.1,11.3,0,1.7,3,380,20,200,298,6.7,0,10,2,0.8,0.43,0.2,4.2,7.2,0,308,100,Зерно и продукты его переработки,Гречиха,,,
390,Крупа кукурузная,,14,8.3,1.2,0.2,0,1.2,69.6,71,4.8,0,0.7,7,147,20,30,109,2.7,0,200,33,0.7,0.13,0.07,1.1,2.1,0,328,100,Зерно и продукты его переработки,Кукуруза (в среднем),,,
391,Крупа манная,,14,10.3,1,0.2,0,1.6,68.5,70.6,3.6,0,0.5,3,130,20,18,85,1,0,0,0,1.5,0.14,0.04,1.2,3,0,333,100,Зерно и продукты его переработки,Пшеница,Изделия из зерна мягкой пшеницы,Крупа,
392,Крупа овсяная,,12,12.3,6.1,1,0,0.9,58.2,59.5,8,0,2.1,35,362,64,116,349,3.9,0,0,0,1.7,0.49,0.11,1.1,4.3,0,342,100,Зерно и продукты его переработки,Овес,,,
393,Крупа перловая,,14,9.3,1.1,0.3,0,0.9,65.7,66.9,7.8,0,0.9,10,172,38,40,323,1.8,0,0,0,1.1,0.12,0.06,2,3.7,0,315,100,Зерно и продукты его переработки,Ячмень,,,
394,Крупа пшено шлифованное,,14,11.5,3.3,0.3,0,1.7,64.6,66.5,3.6,0,1.1,10,211,27,83,233,2.7,0,20,3,0.3,0.42,0.04,1.6,4.6,0,342,100,Зерно и продукты его переработки,Просо,,,
395,Крупа рисовая,,14,7,1,0.3,0,0.7,72.9,74,3,0,0.7,12,100,8,50,150,1,0,0,0,0.4,0.08,0.04,1.6,3.3,0,333,100,Зерно и продукты его переработки,Рис,,,
396,Крупа ячневая,,14,10,1.3,0.4,0,1.1,63.8,65.4,8.1,0,1.2,15,205,80,50,343,1.8,0,0,0,1.5,0.27,0.08,2.7,4.7,0,313,100,Зерно и продукты его переработки,Ячмень,,,
397,Крупеник,,55.9,8.8,8.8,3.2,21,4.7,16.4,21.1,3.6,0.3,1.5,278,147,61,67,158,2.3,20,10,22,1.6,0.12,0.14,1.4,3.2,0,199,100,Зерно и продукты его переработки,Гречиха,Кулинарные изделия с гречихой,,
398,Крыжовник,,84.7,0.7,0.2,0,0,9.1,0,9.1,3.4,1.3,0.6,23,260,22,9,28,0.8,0,200,33,0.5,0.01,0.02,0.3,0.4,30,45,100,"Фрукты, ягоды и продукты их переработки",Ягоды,Ягоды садовые,,
399,Кулебяка с рыбой и рисом,,50.4,10.5,4.1,1.2,40,2.5,29.3,31.8,1.6,0,1.6,426,184,27,20,129,0.9,10,20,13,1.6,0.09,0.08,1.4,3.3,0,206,100,Зерно и продукты его переработки,Пшеница,Изделия из зерна мягкой пшеницы,Кулинарные изделия из муки высшего сорта,
400,Кумыс из кобыльего молока,,89.1,2.1,1.9,0.7,5,5,0,5,0,1.4,0.5,34,77,94,25,60,0.1,30,10,32,0.1,0.02,0.04,0.1,0.6,9,50,100,Молоко и молочные продукты,"Жирность 1,1 - 3,0 %",Кисломолочные продукты,,
401,"Кумыс из коровьего молока, нежирный",,88.9,3,0.05,0,0,6.3,0,6.3,0,1.05,0.7,50,146,120,14,95,0.1,0,0,0,0,0.02,0.12,0.1,0.9,0.9,41,100,Молоко и молочные продукты,Жирность < = 1 %,Кисломолочные продукты,,
402,Кунжут,,9,19.4,48.7,6.6,0,2,10.2,12.2,5.6,0,5.1,75,497,1474,540,720,16,0,0,0,2.3,1.27,0.36,4,11.1,0,565,100,"Бобовые, орехи",Семена масличных ???,,,
403,Курица в собственном соку,,64.4,23.2,9.9,2.7,50,0.4,0,0.4,0,0,2.1,620,262,15,30,130,1.2,20,50,28,0.3,0.03,0.11,6.1,10.3,1,183,100,Мясо и мясные продукты,Консервы,,,
404,Курица жареная,,52.9,23.3,19.8,4.8,71,0.1,0,0.1,0,0,3.9,1075,246,50,25,230,1.8,70,0,70,1,0.05,0.11,7.4,13.6,1.5,272,100,Мясо и мясные продукты,Кулинарные изделия,Из мяса кур,,
405,Курица жаренная во фритюре,,45.6,24.5,11.2,2.8,31,0.2,13.1,13.3,1.3,0,4.1,1688,229,25,28,141,1.8,0,0,0,1.8,0.05,0.07,6.6,8.9,1.1,251,100,Мясо и мясные продукты,Кулинарные изделия,Из мяса кур,,
406,Курица отварная,,59.5,22.6,17,4.1,75,0,0,0,0,0,0.9,277,163,33,19,156,1.6,40,0,40,0.4,0.04,0.12,6.1,12.1,1.4,244,100,Мясо и мясные продукты,Кулинарные изделия,Из мяса кур,,
407,Курица тушенная с овощами,,74.4,5.5,7.1,1.5,18,3.2,6.4,9.6,1.4,0.2,1.8,345,337,27,25,106,0.9,20,2210,388,0.8,0.06,0.08,2.4,3.7,4,125,100,Мясо и мясные продукты,Кулинарные изделия,Из мяса кур,,
408,Куры 1 кат.,,62.6,18.2,18.4,4.4,80,0,0,0,0,0,0.8,70,194,16,18,165,1.6,70,10,72,0.5,0.07,0.15,7.7,12.5,1.8,238,100,Мясо и мясные продукты,Мясо,Мясо птицы,,
409,Куры 2 кат.,,69.7,21.2,8.2,2.1,40,0,0,0,0,0,0.9,79,240,18,21,190,1.6,30,10,32,0.2,0.07,0.14,7.8,13.3,1.8,159,100,Мясо и мясные продукты,Мясо,Мясо птицы,,
410,Лапша домашняя,,18,12,3.7,0.9,143,0.3,59.8,60.1,3.2,0,3,944,140,38,18,121,1.7,62,15,64,1.5,0.17,0.14,1.1,3.5,0,322,100,Зерно и продукты его переработки,Пшеница,Изделия из зерна твердой пшеницы,Изделия из муки пшеничной высшего сорта,
411,Лапшевник с творогом,,62.3,7.7,7.4,3.1,46,4.4,15.6,20.3,0.7,0.4,1.2,291,67,64,12,93,0.6,20,10,22,1.5,0.04,0.08,0.4,1.9,0.1,180,100,Молоко и молочные продукты,"Жирность 3,1 - 10,0 %",Кулинарные изделия,,
412,Леденцовая карамель,,3.6,0,0,0,0,83.3,12.5,95.8,0,0.5,0.1,1,2,14,6,6,0.2,0,0,0,0,0,0,0,0,0,384,100,Кондитерские изделия,Карамель,,,
413,Лещ,,77.4,17.1,4.4,0.9,55,0,0,0,0,0,1.1,70,265,25,30,220,0.3,30,0,30,1,0.12,0.1,3,6.2,1,105,100,Рыба. Нерыбные объекты промысла и продукты из них,Рыба,Карповые,,
414,Лещ в томатном соусе. Консервы,,71.1,15.3,5.1,1,44,2.7,1.3,4,1,0.4,3.1,733,367,424,57,320,0.4,20,305,71,1.2,0.06,0.07,2.3,4.8,0,124,100,Рыба. Нерыбные объекты промысла и продукты из них,Рыба,Карповые,,
415,Лещ вяленый,,38.5,42,5.9,1.2,74,0,0,0,0,0,13.6,4672,536,274,46,413,0.7,0,0,0,1.3,0.02,0.15,6,13.8,0,221,100,Рыба. Нерыбные объекты промысла и продукты из них,Рыба,Карповые,,
416,Лещ горячего копчения,,59.9,32.8,4.5,0.9,56,0,0,0,0,0,2.8,538,351,102,43,237,0.6,20,0,20,1,0.08,0.08,3.5,9.6,0,172,100,Рыба. Нерыбные объекты промысла и продукты из них,Рыба,Карповые,,
417,Лещ холодного копчения,,53.3,29.7,4.6,0.9,58,0,0,0,0,0,12.4,4360,165,205,32,200,0.5,20,0,20,1,0.1,0.11,3.1,8.7,0,160,100,Рыба. Нерыбные объекты промысла и продукты из них,Рыба,Карповые,,
418,Лещина,,5.4,13,62.6,4.5,0,3.4,5.9,9.3,6,0.1,3.6,3,445,188,160,310,36,0,42,7,21,0.46,0.15,1.1,4.7,0,653,100,"Бобовые, орехи",Орехи,,,
419,Ликер «Вишневый»,,38.7,0,0,0,0,40,0,40,1.4,0,0.1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,299,100,Напитки,Алкогольные,Ликеры,,
420,Лимон,,87.8,0.9,0.1,0,0,3,0,3,2,5.7,0.5,11,163,40,12,22,0.6,0,10,2,0.2,0.04,0.02,0.1,0.2,40,34,100,"Фрукты, ягоды и продукты их переработки",Фрукты,Фрукты цитрусовые,,
421,Лимон с сахаром,,55.4,0.6,0.1,0,0,38.7,0,38.7,1.3,3.6,0.3,7,105,26,8,14,0.5,0,0,0,0.1,0.03,0.01,0.1,0.2,22,169,100,"Фрукты, ягоды и продукты их переработки",Фрукты,Фрукты цитрусовые,,
422,Лимонный сок,,90,0.6,0,0,0,3.9,0,3.9,0.1,5,0.4,15,142,38,7,18,0.1,0,0,0,0.2,0.02,0.01,0.1,0.2,36,33,100,Напитки,"Безалкогольные (менее 1,5% спирта)",Соки фруктовые. Консервы,,
423,Лисички,15,88.5,1.5,1,0.1,0,1,0,1,7,0,1,3,450,4,7,44,0.7,0,850,142,0.5,0.01,0.35,4.9,5,34,19,100,"Овощи, грибы и продукты их переработки",Грибы,,,
424,Лосось атлантический (семга),,70.6,20,8.1,1.5,70,0,0,0,0,0,1.3,45,420,15,25,210,0.8,40,0,40,1.8,0.23,0.25,6,9.4,1,153,100,Рыба. Нерыбные объекты промысла и продукты из них,Рыба,Лососевые,,
425,Лук жареный,,45.6,4.5,13.5,3.6,0,23.5,3.9,27.4,5.8,0.5,2.7,312,342,69,30,140,1.9,0,0,0,4.1,0.08,0.03,0.3,0.9,9,251,100,"Овощи, грибы и продукты их переработки",Овощи,Луковые,,
426,Лук зеленый (перо),,93,1.3,0.1,0,0,3.1,0.1,3.2,1.2,0.2,1,10,259,100,18,26,1,0,2000,333,1,0.02,0.1,0.3,0.5,30,20,100,"Овощи, грибы и продукты их переработки",Овощи,Луковые,,
427,Лук маринованный,,81.7,1.2,4.7,0.5,0,7.5,0.1,7.6,2.2,0.4,2.2,568,147,31,12,49,0.7,0,0,0,2.1,0.04,0.02,0.2,0.4,8.4,79,100,"Овощи, грибы и продукты их переработки",Овощи,Луковые,,
428,Лук порей,,88,2,0.2,0,0,6,0.3,6.3,2.2,0.1,1.2,50,225,87,10,58,1,0,2000,333,0.8,0.1,0.04,0.5,0.8,35,36,100,"Овощи, грибы и продукты их переработки",Овощи,Луковые,,
429,Лук репка,,86,1.4,0.2,0,0,8.1,0.1,8.2,3,0.2,1,4,175,31,14,58,0.8,0,0,0,0.2,0.05,0.02,0.2,0.5,10,41,100,"Овощи, грибы и продукты их переработки",Овощи,Луковые,,
430,Майонез «Провансаль»,,25,2.8,67,8.4,100,3.7,,3.7,,,1.5,508,38,33,13,54,1,20,0,20,30,0.01,0.05,0.1,0.5,,629,100,Жировые продукты (жирностью более 50%),Майонезы,,,
431,Майонез столовый молочный,,25,2.4,67,9.1,100,3.9,,3.9,,,1.7,513,63,57,11,56,0.4,10,0,10,30,0.01,0.08,0.1,0.5,,627,100,Жировые продукты (жирностью более 50%),Майонезы,,,
432,Мак,,7.8,17.5,47.5,4.6,0,1.1,13.4,14.5,6,0,6.7,19,587,1667,442,903,10,0,0,0,2.1,,,,,0,556,100,Зерно и продукты его переработки,Пшеница,Изделия из зерна твердой пшеницы,Изделия из муки пшеничной высшего сорта,
433,Макароны из муки в/с,,13,11,1.3,0.2,0,2,67.7,70.5,3.7,0,0.5,3,123,19,16,87,1.6,0,0,0,1.5,0.17,0.04,1.2,2.9,0,338,100,Зерно и продукты его переработки,Пшеница,Изделия из зерна твердой пшеницы,Изделия из муки пшеничной высшего сорта,
434,Макароны из муки пшеничной 1 сорта,,13,11.2,1.6,0.3,0,2.3,65.7,68.4,5.1,0,0.7,4,178,25,45,116,2.5,0,0,0,1.8,0.25,0.08,2.2,4.3,0,333,100,Зерно и продукты его переработки,Пшеница,Изделия из зерна твердой пшеницы,Изделия из муки пшеничной 1 сорта,
